page_no,line,is_paragraph_end,is_heading,is_header,is_footer,is_bullet_head,is_bullet_body,is_image_caption,is_table_caption,is_table_content,is_toc,is_toc_heading,is_page_no,is_doc_title,pdf_attribute
35,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'BCDEEE+Calibri', 11.04, (72.024, 35.4, 74.51904, 46.44), True, False, 35, 841.92, 595.32)"
35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"('34', 'BCDEEE+Calibri', 11.04, (512.26, 48.864000000000004, 525.91504, 59.904), True, False, 35, 841.92, 595.32)"
36,Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2', 'Helvetica-Bold', 10.710000000000036, (8.0, 825.2969999999999, 556.7470000000001, 836.007), False, False, 36, 841.92, 595.32)"
36,of infection (110). The mental health of the medical/health workers who are involved in the,0,0,0,0,0,0,0,0,0,0,0,0,0,"('of infection (110). The mental health of the medical/health workers who are involved in the', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 756.168, 526.1239999999999, 767.076), True, False, 36, 841.92, 595.32)"
36,"COVID-19  outbreak  is  of  great  importance  because  this  will  affect  their  attention,",0,0,0,0,0,0,0,0,0,0,0,0,0,"('COVID-19  outbreak  is  of  great  importance  because  this  will  affect  their  attention,', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 741.268, 526.282, 752.176), True, False, 36, 841.92, 595.32)"
36,"concentration, and decision-making capacity. Hence, for control of the COVID-19 outbreak,",0,0,0,0,0,0,0,0,0,0,0,0,0,"('concentration, and decision-making capacity. Hence, for control of the COVID-19 outbreak,', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 726.388, 526.384, 737.296), True, False, 36, 841.92, 595.32)"
36,rapid  steps  are  to  be  taken  to  protect  the  mental  health  of  medical  workers  (229)  since  the,0,0,0,0,0,0,0,0,0,0,0,0,0,"('rapid  steps  are  to  be  taken  to  protect  the  mental  health  of  medical  workers  (229)  since  the', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 711.508, 526.432, 722.416), True, False, 36, 841.92, 595.32)"
36,living  mammals sold  in the wet  market  are suspected to  be the intermediate host of  SARS-,0,0,0,0,0,0,0,0,0,0,0,0,0,"('living  mammals sold  in the wet  market  are suspected to  be the intermediate host of  SARS-', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 696.628, 523.456, 707.5360000000001), True, False, 36, 841.92, 595.32)"
36,CoV-2.  There  is  a  need  for  strengthening  the  regulatory  mechanism  for  wild  animal  trade,0,0,0,0,0,0,0,0,0,0,0,0,0,"('CoV-2.  There  is  a  need  for  strengthening  the  regulatory  mechanism  for  wild  animal  trade', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 681.748, 526.4200000000001, 692.6560000000001), True, False, 36, 841.92, 595.32)"
36,"(13). The total  number of  COVID-19  confirmed  cases  is  on  a continuous rise,  and the cure",0,0,0,0,0,0,0,0,0,0,0,0,0,"('(13). The total  number of  COVID-19  confirmed  cases  is  on  a continuous rise,  and the cure', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 666.748, 526.36, 677.6560000000001), True, False, 36, 841.92, 595.32)"
36,"rate  is  relatively  low,  making  the  disease  control  very  difficult  to  achieve.  The  Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,"('rate  is  relatively  low,  making  the  disease  control  very  difficult  to  achieve.  The  Chinese', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 651.868, 526.1840000000001, 662.7760000000001), True, False, 36, 841.92, 595.32)"
36,government is making continuous efforts to contain the disease by taking emergency control,0,0,0,0,0,0,0,0,0,0,0,0,0,"('government is making continuous efforts to contain the disease by taking emergency control', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 636.988, 526.2260000000001, 647.8960000000001), True, False, 36, 841.92, 595.32)"
36,and prevention measures. They have already built a hospital for patients affected by this virus,0,0,0,0,0,0,0,0,0,0,0,0,0,"('and prevention measures. They have already built a hospital for patients affected by this virus', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 622.1080000000001, 526.27, 633.0160000000001), True, False, 36, 841.92, 595.32)"
36,and  are  currently  building  several  more  for  accommodating  the  continuously  increasing,0,0,0,0,0,0,0,0,0,0,0,0,0,"('and  are  currently  building  several  more  for  accommodating  the  continuously  increasing', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 607.2280000000001, 526.08, 618.1360000000001), True, False, 36, 841.92, 595.32)"
36,infected  population  (230).  The  effective  control  of  SARS-CoV-2/COVID-19  requires  high-,0,0,0,0,0,0,0,0,0,0,0,0,0,"('infected  population  (230).  The  effective  control  of  SARS-CoV-2/COVID-19  requires  high-', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 592.3480000000001, 523.336, 603.2560000000001), True, False, 36, 841.92, 595.32)"
36,"level  interventions  like  intensive  contact  tracing,  as  well  as  quarantine  of  suspected  and",0,0,0,0,0,0,0,0,0,0,0,0,0,"('level  interventions  like  intensive  contact  tracing,  as  well  as  quarantine  of  suspected  and', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 577.468, 526.33, 588.376), True, False, 36, 841.92, 595.32)"
36,"isolation of infected individuals. Implementation of rigorous control and preventive measures,",0,0,0,0,0,0,0,0,0,0,0,0,0,"('isolation of infected individuals. Implementation of rigorous control and preventive measures,', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 562.558, 529.42, 573.466), True, False, 36, 841.92, 595.32)"
36,"all  together,  might  control  the  reproduction  number  and  reduce  the  transmission  risk  (228).",0,0,0,0,0,0,0,0,0,0,0,0,0,"('all  together,  might  control  the  reproduction  number  and  reduce  the  transmission  risk  (228).', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 547.678, 526.42, 558.586), True, False, 36, 841.92, 595.32)"
36,"Considering  the  zoonotic  links  associated  with  SARS-CoV-2,  the  one  health  approach  may",0,0,0,0,0,0,0,0,0,0,0,0,0,"('Considering  the  zoonotic  links  associated  with  SARS-CoV-2,  the  one  health  approach  may', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 532.798, 526.342, 543.706), True, False, 36, 841.92, 595.32)"
36,play  a  vital  role  in  the  prevention  and  control  measures  being  followed  to  restrain  this,0,0,0,0,0,0,0,0,0,0,0,0,0,"('play  a  vital  role  in  the  prevention  and  control  measures  being  followed  to  restrain  this', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 517.798, 526.124, 528.706), True, False, 36, 841.92, 595.32)"
36,pandemic virus (322-324). The substantial importation of COVID-19 pre-symptomatic cases,0,0,0,0,0,0,0,0,0,0,0,0,0,"('pandemic virus (322-324). The substantial importation of COVID-19 pre-symptomatic cases', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 502.918, 526.33, 513.826), True, False, 36, 841.92, 595.32)"
36,"from  Wuhan  has  resulted  in  independent,  self-sustaining  outbreaks  across  the  major  cities",0,0,0,0,0,0,0,0,0,0,0,0,0,"('from  Wuhan  has  resulted  in  independent,  self-sustaining  outbreaks  across  the  major  cities', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 488.038, 526.2740000000001, 498.94599999999997), True, False, 36, 841.92, 595.32)"
36,both  within  the  country  and  across  the  globe.  The  majority  of  the  Chinese  cities  are  now,0,0,0,0,0,0,0,0,0,0,0,0,0,"('both  within  the  country  and  across  the  globe.  The  majority  of  the  Chinese  cities  are  now', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 473.158, 526.27, 484.066), True, False, 36, 841.92, 595.32)"
36,"facing  localized  outbreaks  of  COVID-19  (231).  Hence,  deploying  efficient  public  health",0,0,0,0,0,0,0,0,0,0,0,0,0,"('facing  localized  outbreaks  of  COVID-19  (231).  Hence,  deploying  efficient  public  health', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 458.278, 526.282, 469.186), True, False, 36, 841.92, 595.32)"
36,interventions might help to cut the spread of this virus globally.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('interventions might help to cut the spread of this virus globally.', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 443.398, 380.11, 454.306), True, False, 36, 841.92, 595.32)"
36,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 420.478, 75.024, 431.38599999999997), True, False, 36, 841.92, 595.32)"
36,The  occurrence  of  COVID-19  infection  in  two  cruise  ships  gave  us  the  preliminary,0,0,0,0,0,0,0,0,0,0,0,0,0,"('The  occurrence  of  COVID-19  infection  in  two  cruise  ships  gave  us  the  preliminary', 'TimesNewRomanPSMT', 10.907999999999959, (108.02, 420.478, 526.318, 431.38599999999997), True, False, 36, 841.92, 595.32)"
36,idea regarding the transmission pattern of the disease. Cruise ships act as a close environment,0,0,0,0,0,0,0,0,0,0,0,0,0,"('idea regarding the transmission pattern of the disease. Cruise ships act as a close environment', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 405.358, 526.068, 416.26599999999996), True, False, 36, 841.92, 595.32)"
36,and  provide  an  ideal  setting  for  the  occurrence  of  respiratory  disease  outbreaks.  Such  an,0,0,0,0,0,0,0,0,0,0,0,0,0,"('and  provide  an  ideal  setting  for  the  occurrence  of  respiratory  disease  outbreaks.  Such  an', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 390.098, 526.02, 401.006), True, False, 36, 841.92, 595.32)"
36,environment  poses  a  significant  threat  to  travelers  since  people  from  different  countries  are,0,0,0,0,0,0,0,0,0,0,0,0,0,"('environment  poses  a  significant  threat  to  travelers  since  people  from  different  countries  are', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 374.978, 526.238, 385.88599999999997), True, False, 36, 841.92, 595.32)"
36,on board that favors the  introduction of  the pathogen (325). The two major cruise ship  that,0,0,0,0,0,0,0,0,0,0,0,0,0,"('on board that favors the  introduction of  the pathogen (325). The two major cruise ship  that', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 359.738, 526.258, 370.64599999999996), True, False, 36, 841.92, 595.32)"
36,got  involved  in  the  COVID-19  outbreaks  were  the  Diamond  Princess  and  Grand  Princess.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('got  involved  in  the  COVID-19  outbreaks  were  the  Diamond  Princess  and  Grand  Princess.', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 344.618, 526.42, 355.52599999999995), True, False, 36, 841.92, 595.32)"
36,The number of confirmed COVID-19 cases around the world are on the rise.  The success of,0,0,0,0,0,0,0,0,0,0,0,0,0,"('The number of confirmed COVID-19 cases around the world are on the rise.  The success of', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 329.37800000000004, 526.202, 340.286), True, False, 36, 841.92, 595.32)"
36,preventive measures put forward by every country is mainly dependent upon their ability to,0,0,0,0,0,0,0,0,0,0,0,0,0,"('preventive measures put forward by every country is mainly dependent upon their ability to', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 314.25800000000004, 526.306, 325.166), True, False, 36, 841.92, 595.32)"
36,anticipate the oncoming waves of patients. This will help to properly prepare the healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,"('anticipate the oncoming waves of patients. This will help to properly prepare the healthcare', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 299.01800000000003, 526.0919999999996, 309.926), True, False, 36, 841.92, 595.32)"
36,workers and increase the intensive care unit (ICU) capacity (326). Instead of entirely relying,0,0,0,0,0,0,0,0,0,0,0,0,0,"('workers and increase the intensive care unit (ICU) capacity (326). Instead of entirely relying', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 283.898, 526.3960000000001, 294.806), True, False, 36, 841.92, 595.32)"
36,"on  lockdown  protocols,  countries  should  focus  mainly  on  the  alternative  intervention",0,0,0,0,0,0,0,0,0,0,0,0,0,"('on  lockdown  protocols,  countries  should  focus  mainly  on  the  alternative  intervention', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 268.658, 526.166, 279.566), True, False, 36, 841.92, 595.32)"
36,"strategies such as large-scale testing, contract tracing, and localized quarantine of suspected",0,0,0,0,0,0,0,0,0,0,0,0,0,"('strategies such as large-scale testing, contract tracing, and localized quarantine of suspected', 'TimesNewRomanPSMT', 10.907999999999987, (72.024, 253.53799999999998, 526.2819999999999, 264.44599999999997), True, False, 36, 841.92, 595.32)"
36,cases  for  limiting  the  spread  of  this  pandemic  virus.  Such  intervention  strategies  will  be,0,0,0,0,0,0,0,0,0,0,0,0,0,"('cases  for  limiting  the  spread  of  this  pandemic  virus.  Such  intervention  strategies  will  be', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 238.29799999999997, 526.282, 249.206), True, False, 36, 841.92, 595.32)"
36,useful either at the beginning of the pandemic or after lockdown relaxation (327). Lockdown,0,0,0,0,0,0,0,0,0,0,0,0,0,"('useful either at the beginning of the pandemic or after lockdown relaxation (327). Lockdown', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 223.178, 526.384, 234.086), True, False, 36, 841.92, 595.32)"
36,should be imposed only to slow down the disease progression among the population so that,0,0,0,0,0,0,0,0,0,0,0,0,0,"('should be imposed only to slow down the disease progression among the population so that', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 207.908, 526.1399999999999, 218.816), True, False, 36, 841.92, 595.32)"
36,the health-care system is not overloaded.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('the health-care system is not overloaded.', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 192.78799999999998, 271.01, 203.696), True, False, 36, 841.92, 595.32)"
36,The reproduction number (R0) of COVID-19 infection was earlier estimated to be in,0,0,0,0,0,0,0,0,0,0,0,0,0,"('The reproduction number (R0) of COVID-19 infection was earlier estimated to be in', 'TimesNewRomanPSMT', 10.908000000000015, (108.02, 171.44336, 526.396, 182.456), True, False, 36, 841.92, 595.32)"
36,"the range of 1.4-2.5 (70), and recently, it is estimated to be 2.24 to 3.58 (76). When compared",0,0,0,0,0,0,0,0,0,0,0,0,0,"('the range of 1.4-2.5 (70), and recently, it is estimated to be 2.24 to 3.58 (76). When compared', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 156.428, 526.342, 167.336), True, False, 36, 841.92, 595.32)"
36,"to  their  coronavirus  predecessors,  COVID-19  has  anR0  value  that  is  greater  than  that  of",0,0,0,0,0,0,0,0,0,0,0,0,0,"('to  their  coronavirus  predecessors,  COVID-19  has  anR0  value  that  is  greater  than  that  of', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 141.08336, 526.2940000000001, 152.096), True, False, 36, 841.92, 595.32)"
36,"MERS (R0 <1) (108) but less than that of SARS (R0 value of2-5) (93). Still, to prevent further",0,0,0,0,0,0,0,0,0,0,0,0,0,"('MERS (R0 <1) (108) but less than that of SARS (R0 value of2-5) (93). Still, to prevent further', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 125.96336000000001, 526.366, 136.976), True, False, 36, 841.92, 595.32)"
36,"spread  of  disease  mass  gatherings,  functions  remain  canceled  in  the  affected  cities,  and",0,0,0,0,0,0,0,0,0,0,0,0,0,"('spread  of  disease  mass  gatherings,  functions  remain  canceled  in  the  affected  cities,  and', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 110.828, 526.408, 121.736), True, False, 36, 841.92, 595.32)"
36,"persons are also asked to work from home (232). Hence, it is a relief that the current outbreak",0,0,0,0,0,0,0,0,0,0,0,0,0,"('persons are also asked to work from home (232). Hence, it is a relief that the current outbreak', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 95.712, 526.202, 106.62), True, False, 36, 841.92, 595.32)"
36,of  COVID-19  infection  can  be  brought  under  control  with  the  adoption  of  strategic,0,0,0,0,0,0,0,0,0,0,0,0,0,"('of  COVID-19  infection  can  be  brought  under  control  with  the  adoption  of  strategic', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 80.472, 526.202, 91.38), True, False, 36, 841.92, 595.32)"
36,preventive  and  control  measures  along  with  the  early  isolation  of  subsequent  cases  in  the,0,0,0,0,0,0,0,0,0,0,0,0,0,"('preventive  and  control  measures  along  with  the  early  isolation  of  subsequent  cases  in  the', 'TimesNewRomanPSMT', 10.908000000000001, (72.024, 65.352, 526.116, 76.26), True, False, 36, 841.92, 595.32)"
36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"('35', 'BCDEEE+Calibri', 11.04, (512.26, 48.864000000000004, 525.91504, 59.904), True, False, 36, 841.92, 595.32)"
36,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'BCDEEE+Calibri', 11.04, (72.024, 35.4, 74.51904, 46.44), True, False, 36, 841.92, 595.32)"
37,Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Preprints (www.preprints.org)  |  NOT PEER-REVIEWED  |  Posted: 13 April 2020                   doi:10.20944/preprints202003.0001.v2', 'Helvetica-Bold', 10.710000000000036, (8.0, 825.2969999999999, 556.7470000000001, 836.007), False, False, 37, 841.92, 595.32)"
37,coming  days.  Studies  also  report  that  since  the  air  traffic  between  China  and  African,0,0,0,0,0,0,0,0,0,0,0,0,0,"('coming  days.  Studies  also  report  that  since  the  air  traffic  between  China  and  African', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 756.168, 526.2379999999999, 767.076), True, False, 37, 841.92, 595.32)"
37,"countries increased many folds in the past decade after the SARS outbreak, African countries",0,0,0,0,0,0,0,0,0,0,0,0,0,"('countries increased many folds in the past decade after the SARS outbreak, African countries', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 741.028, 526.2940000000001, 751.936), True, False, 37, 841.92, 595.32)"
37,need to be vigilant to prevent the spread of novel coronavirus in Africa (225). Due to fear of,0,0,0,0,0,0,0,0,0,0,0,0,0,"('need to be vigilant to prevent the spread of novel coronavirus in Africa (225). Due to fear of', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 725.788, 526.372, 736.696), True, False, 37, 841.92, 595.32)"
37,"virus spread, Wuhan city has been completely shut down (233). The immediate control over",0,0,0,0,0,0,0,0,0,0,0,0,0,"('virus spread, Wuhan city has been completely shut down (233). The immediate control over', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 710.668, 526.408, 721.576), True, False, 37, 841.92, 595.32)"
37,"the ongoing COVID-19 outbreaks appears a mammoth task, especially for the third world and",0,0,0,0,0,0,0,0,0,0,0,0,0,"('the ongoing COVID-19 outbreaks appears a mammoth task, especially for the third world and', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 695.428, 526.366, 706.336), True, False, 37, 841.92, 595.32)"
37,developing  countries  due  to  their  inability  to  allocate  quarantine  stations  that  could  screen,0,0,0,0,0,0,0,0,0,0,0,0,0,"('developing  countries  due  to  their  inability  to  allocate  quarantine  stations  that  could  screen', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 680.308, 526.408, 691.216), True, False, 37, 841.92, 595.32)"
37,infected  individuals'  movement  (234).  Such  underdeveloped  countries  should  divert  their,0,0,0,0,0,0,0,0,0,0,0,0,0,"(""infected  individuals'  movement  (234).  Such  underdeveloped  countries  should  divert  their"", 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 665.068, 526.2140000000002, 675.976), True, False, 37, 841.92, 595.32)"
37,resources and energy on enforcing the primary level of preventive measures like controlling,0,0,0,0,0,0,0,0,0,0,0,0,0,"('resources and energy on enforcing the primary level of preventive measures like controlling', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 649.948, 526.2580000000002, 660.856), True, False, 37, 841.92, 595.32)"
37,"the entry of individuals from China or countries where the disease has flared-up, isolating the",0,0,0,0,0,0,0,0,0,0,0,0,0,"('the entry of individuals from China or countries where the disease has flared-up, isolating the', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 634.708, 526.408, 645.616), True, False, 37, 841.92, 595.32)"
37,"infected  individuals,  and  quarantine  of  suspected  individuals.  Most  of  the  sub-Saharan",0,0,0,0,0,0,0,0,0,0,0,0,0,"('infected  individuals,  and  quarantine  of  suspected  individuals.  Most  of  the  sub-Saharan', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 619.588, 526.408, 630.496), True, False, 37, 841.92, 595.32)"
37,African countries have a fragile health system that gets crippled in the event of an outbreak.,0,0,0,0,0,0,0,0,0,0,0,0,0,"('African countries have a fragile health system that gets crippled in the event of an outbreak.', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 604.3480000000001, 526.1540000000001, 615.2560000000001), True, False, 37, 841.92, 595.32)"
37,Effective management of COVID-19 would be difficult for low-income countries due to their,0,0,0,0,0,0,0,0,0,0,0,0,0,"('Effective management of COVID-19 would be difficult for low-income countries due to their', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 589.2280000000001, 526.2940000000001, 600.1360000000001), True, False, 37, 841.92, 595.32)"
37,inability to respond rapidly due to the lack of an efficient health care system (65). Controlling,0,0,0,0,0,0,0,0,0,0,0,0,0,"('inability to respond rapidly due to the lack of an efficient health care system (65). Controlling', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 573.988, 526.42, 584.8960000000001), True, False, 37, 841.92, 595.32)"
37,the  imported  cases  is  critical  in  preventing  the  spread  of  COVID-19  to  other  countries  that,0,0,0,0,0,0,0,0,0,0,0,0,0,"('the  imported  cases  is  critical  in  preventing  the  spread  of  COVID-19  to  other  countries  that', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 558.838, 526.342, 569.746), True, False, 37, 841.92, 595.32)"
37,have not reported the disease until now. The probability that an imported case of COVID-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"('have not reported the disease until now. The probability that an imported case of COVID-19', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 543.5980000000001, 526.42, 554.5060000000001), True, False, 37, 841.92, 595.32)"
37,is followed by sustained human-to-human transmission was estimated to be 0.41. This can be,0,0,0,0,0,0,0,0,0,0,0,0,0,"('is followed by sustained human-to-human transmission was estimated to be 0.41. This can be', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 528.4780000000001, 526.3299999999999, 539.3860000000001), True, False, 37, 841.92, 595.32)"
37,reduced  to  a  value  of  0.012  by  decreasing  the  meantime  from  the  onset  of  symptoms  to,0,0,0,0,0,0,0,0,0,0,0,0,0,"('reduced  to  a  value  of  0.012  by  decreasing  the  meantime  from  the  onset  of  symptoms  to', 'TimesNewRomanPSMT', 10.908000000000015, (72.024, 513.238, 526.3299999999999, 524.1460000000001), True, False, 37, 841.92, 595.32)"
37,hospitalization by half and can only  be made possible by using intense disease surveillance,0,0,0,0,0,0,0,0,0,0,0,0,0,"('hospitalization by half and can only  be made possible by using intense disease surveillance', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 498.118, 526.0319999999999, 509.02599999999995), True, False, 37, 841.92, 595.32)"
37,systems  (235).  The  silent  importations  of  infected  individuals  (before  the  manifestation  of,0,0,0,0,0,0,0,0,0,0,0,0,0,"('systems  (235).  The  silent  importations  of  infected  individuals  (before  the  manifestation  of', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 482.87800000000004, 526.2200000000001, 493.786), True, False, 37, 841.92, 595.32)"
37,clinical signs) also contributed significantly to the spread of disease across the major cities of,0,0,0,0,0,0,0,0,0,0,0,0,0,"('clinical signs) also contributed significantly to the spread of disease across the major cities of', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 467.75800000000004, 526.408, 478.666), True, False, 37, 841.92, 595.32)"
37,"the  world.  Even  though  the  travel  ban  was  hosted  in  Wuhan  (89),  infected  persons  who",0,0,0,0,0,0,0,0,0,0,0,0,0,"('the  world.  Even  though  the  travel  ban  was  hosted  in  Wuhan  (89),  infected  persons  who', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 452.51800000000003, 526.3960000000001, 463.426), True, False, 37, 841.92, 595.32)"
37,traveled out of the city just before the imposition of the ban might have remained undetected,0,0,0,0,0,0,0,0,0,0,0,0,0,"('traveled out of the city just before the imposition of the ban might have remained undetected', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 437.398, 526.318, 448.306), True, False, 37, 841.92, 595.32)"
37,and  resulted  in  local  outbreaks  (236).  Emerging  novel  diseases  like  COVID-19  are,0,0,0,0,0,0,0,0,0,0,0,0,0,"('and  resulted  in  local  outbreaks  (236).  Emerging  novel  diseases  like  COVID-19  are', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 422.158, 526.396, 433.066), True, False, 37, 841.92, 595.32)"
37,challenging to be contained within the country of origin since globalization has led to a world,0,0,0,0,0,0,0,0,0,0,0,0,0,"('challenging to be contained within the country of origin since globalization has led to a world', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 407.038, 526.124, 417.94599999999997), True, False, 37, 841.92, 595.32)"
37,"without borders. Hence, international collaboration plays a vital role in preventing the further",0,0,0,0,0,0,0,0,0,0,0,0,0,"('without borders. Hence, international collaboration plays a vital role in preventing the further', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 391.778, 526.1420000000002, 402.686), True, False, 37, 841.92, 595.32)"
37,spread of this virus across the globe (237).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('spread of this virus across the globe (237).', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 376.658, 279.05, 387.566), True, False, 37, 841.92, 595.32)"
37,"We also predict the possibility of another outbreak, as predicted by Fan et al. (6). The",0,0,0,0,0,0,0,0,0,0,0,0,0,"('We also predict the possibility of another outbreak, as predicted by Fan et al. (6). The', 'TimesNewRomanPSMT', 10.907999999999959, (108.02, 355.418, 526.396, 366.32599999999996), True, False, 37, 841.92, 595.32)"
37,present  outbreak  caused  by SARS-CoV-2  (COVID-19)  was  indeed  expected.  Similar  to,0,0,0,0,0,0,0,0,0,0,0,0,0,"('present  outbreak  caused  by SARS-CoV-2  (COVID-19)  was  indeed  expected.  Similar  to', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 340.298, 526.2700000000001, 351.20599999999996), True, False, 37, 841.92, 595.32)"
37,"previous  outbreaks,  the  current  outbreak  will  also  be  contained  shortly.  However,  the  real",0,0,0,0,0,0,0,0,0,0,0,0,0,"('previous  outbreaks,  the  current  outbreak  will  also  be  contained  shortly.  However,  the  real', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 325.058, 526.318, 335.96599999999995), True, False, 37, 841.92, 595.32)"
37,"question is, how are we planning to counter the next zoonotic CoV epidemic that is likely to",0,0,0,0,0,0,0,0,0,0,0,0,0,"('question is, how are we planning to counter the next zoonotic CoV epidemic that is likely to', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 309.938, 526.1480000000001, 320.84599999999995), True, False, 37, 841.92, 595.32)"
37,occur within the next 5-10 years or perhaps within a lesser time? (Fig. 7).,0,0,0,0,0,0,0,0,0,0,0,0,0,"('occur within the next 5-10 years or perhaps within a lesser time? (Fig. 7).', 'TimesNewRomanPSMT', 10.907999999999959, (72.024, 294.69800000000004, 430.03, 305.606), False, False, 37, 841.92, 595.32)"
37,,0,0,0,0,0,0,0,0,0,0,0,0,0,"('', 'TimesNewRomanPS-BoldMT', 10.716000000000008, (72.024, 273.57800000000003, 75.024, 284.29400000000004), True, False, 37, 841.92, 595.32)"
37,CONCLUDING REMARKS,0,0,0,0,0,0,0,0,0,0,0,0,0,"('CONCLUDING REMARKS', 'TimesNewRomanPS-BoldMT', 10.716000000000037, (72.024, 252.338, 222.77, 263.05400000000003), True, False, 37, 841.92, 595.32)"
